ref_area,time,sex,obs_value_unempl_rate,obs_value_informal,obs_value_worked_hours,obs_value_NEET,obs_value_PKB,obs_value_economic_freedom_overall,Property Rights,Government Integrity,Judicial Effectiveness,Tax Burden,Government Spending,Fiscal Health,Business Freedom,Labor Freedom,Monetary Freedom,Trade Freedom,Investment Freedom,Financial Freedom
Netherlands,2021,Male,3.949,1.814,4910.047,3.439,124476.34,76.8,88.9,90.6,72.8,51.7,47.7,95.3,80.5,60.1,80.4,84.0,90.0,80.0
Netherlands,2021,Total,4.209,2.454,9284.489,3.079,124476.34,76.8,88.9,90.6,72.8,51.7,47.7,95.3,80.5,60.1,80.4,84.0,90.0,80.0
Netherlands,2022,Female,3.814,3.053,4509.772,3.472,127020.65,79.5,96.2,92.3,96.9,51.2,45.4,93.6,88.1,58.9,82.1,79.2,90.0,80.0
Netherlands,2022,Male,3.268,1.897,5073.281,3.053,127020.65,79.5,96.2,92.3,96.9,51.2,45.4,93.6,88.1,58.9,82.1,79.2,90.0,80.0
Netherlands,2022,Total,3.526,2.445,9583.053,3.259,127020.65,79.5,96.2,92.3,96.9,51.2,45.4,93.6,88.1,58.9,82.1,79.2,90.0,80.0
Netherlands,2023,Female,3.744,2.938,4601.645,3.923,124667.45,78.0,95.6,96.6,91.0,51.0,37.9,90.8,84.4,59.3,80.2,78.6,90.0,80.0
Netherlands,2023,Male,3.348,2.045,5183.899,3.517,124667.45,78.0,95.6,96.6,91.0,51.0,37.9,90.8,84.4,59.3,80.2,78.6,90.0,80.0
Netherlands,2023,Total,3.535,2.467,9785.544,3.717,124667.45,78.0,95.6,96.6,91.0,51.0,37.9,90.8,84.4,59.3,80.2,78.6,90.0,80.0
North Macedonia,2015,Female,25.329,17.523,281.071,25.01,57546.25,67.1,35.0,44.0,,91.4,65.6,,79.2,70.7,79.0,86.2,60.0,60.0
North Macedonia,2015,Male,27.087,20.503,422.621,24.809,57546.25,67.1,35.0,44.0,,91.4,65.6,,79.2,70.7,79.0,86.2,60.0,60.0
North Macedonia,2015,Total,26.395,19.312,703.692,24.907,57546.25,67.1,35.0,44.0,,91.4,65.6,,79.2,70.7,79.0,86.2,60.0,60.0
North Macedonia,2016,Female,23.218,14.568,283.014,25.471,58543.08,67.5,35.0,45.0,,92.1,69.6,,76.4,66.7,83.5,86.4,60.0,60.0
North Macedonia,2016,Male,25.003,19.141,437.845,24.18,58543.08,67.5,35.0,45.0,,92.1,69.6,,76.4,66.7,83.5,86.4,60.0,60.0
North Macedonia,2016,Total,24.312,17.346,720.859,24.807,58543.08,67.5,35.0,45.0,,92.1,69.6,,76.4,66.7,83.5,86.4,60.0,60.0
North Macedonia,2017,Female,22.316,15.05,288.943,26.62,58811.39,70.7,67.0,52.0,61.4,91.9,68.9,72.6,81.5,66.7,80.8,86.1,60.0,60.0
North Macedonia,2017,Male,23.204,18.142,445.655,24.142,58811.39,70.7,67.0,52.0,61.4,91.9,68.9,72.6,81.5,66.7,80.8,86.1,60.0,60.0
North Macedonia,2017,Total,22.857,16.926,734.598,25.344,58811.39,70.7,67.0,52.0,61.4,91.9,68.9,72.6,81.5,66.7,80.8,86.1,60.0,60.0
North Macedonia,2018,Female,20.282,14.362,298.538,25.504,60160.71,71.3,64.8,47.4,57.0,91.6,70.3,78.1,82.9,69.0,81.8,87.8,65.0,60.0
North Macedonia,2018,Male,21.81,18.041,450.455,23.548,60160.71,71.3,64.8,47.4,57.0,91.6,70.3,78.1,82.9,69.0,81.8,87.8,65.0,60.0
North Macedonia,2018,Total,21.208,16.574,748.994,24.496,60160.71,71.3,64.8,47.4,57.0,91.6,70.3,78.1,82.9,69.0,81.8,87.8,65.0,60.0
North Macedonia,2019,Female,18.506,11.671,318.687,19.72,59997.24,71.1,65.1,44.7,60.7,91.8,70.0,82.9,80.2,71.5,78.7,82.0,65.0,60.0
North Macedonia,2019,Male,16.662,15.551,473.851,17.683,59997.24,71.1,65.1,44.7,60.7,91.8,70.0,82.9,80.2,71.5,78.7,82.0,65.0,60.0
North Macedonia,2019,Total,17.414,13.991,792.538,18.669,59997.24,71.1,65.1,44.7,60.7,91.8,70.0,82.9,80.2,71.5,78.7,82.0,65.0,60.0
North Macedonia,2020,Female,16.111,9.393,321.947,19.959,58371.21,69.5,62.5,42.2,42.7,91.5,71.0,87.7,80.6,67.0,77.7,86.2,65.0,60.0
North Macedonia,2020,Male,16.891,13.373,467.482,19.736,58371.21,69.5,62.5,42.2,42.7,91.5,71.0,87.7,80.6,67.0,77.7,86.2,65.0,60.0
North Macedonia,2020,Total,16.575,11.75,789.429,19.844,58371.21,69.5,62.5,42.2,42.7,91.5,71.0,87.7,80.6,67.0,77.7,86.2,65.0,60.0
North Macedonia,2021,Female,14.651,9.062,321.039,17.829,61714.71,68.6,62.6,41.9,40.4,94.9,71.0,87.8,77.8,65.2,78.7,77.4,65.0,60.0
North Macedonia,2021,Male,16.57,10.851,469.288,18.764,61714.71,68.6,62.6,41.9,40.4,94.9,71.0,87.8,77.8,65.2,78.7,77.4,65.0,60.0
North Macedonia,2021,Total,15.801,10.124,790.327,18.311,61714.71,68.6,62.6,41.9,40.4,94.9,71.0,87.8,77.8,65.2,78.7,77.4,65.0,60.0
North Macedonia,2022,Female,12.496,8.544,286.359,18.742,60912.91,65.7,57.4,38.7,50.2,95.0,67.7,69.8,74.4,54.1,78.3,77.8,65.0,60.0
North Macedonia,2022,Male,15.838,11.514,400.687,18.128,60912.91,65.7,57.4,38.7,50.2,95.0,67.7,69.8,74.4,54.1,78.3,77.8,65.0,60.0
North Macedonia,2022,Total,14.476,10.276,687.047,18.427,60912.91,65.7,57.4,38.7,50.2,95.0,67.7,69.8,74.4,54.1,78.3,77.8,65.0,60.0
North Macedonia,2023,Female,11.437,6.642,290.697,19.596,61187.42,63.7,58.9,50.5,40.1,95.0,63.9,51.4,74.1,52.7,75.0,77.8,65.0,60.0
North Macedonia,2023,Male,14.414,11.945,393.405,18.689,61187.42,63.7,58.9,50.5,40.1,95.0,63.9,51.4,74.1,52.7,75.0,77.8,65.0,60.0
North Macedonia,2023,Total,13.174,9.692,684.102,19.131,61187.42,63.7,58.9,50.5,40.1,95.0,63.9,51.4,74.1,52.7,75.0,77.8,65.0,60.0
Norway,2015,Female,3.998,2.39,1246.289,5.529,166060.63,71.8,90.0,86.0,,52.1,43.8,,92.1,48.2,81.7,89.4,75.0,60.0
Norway,2015,Male,4.56,2.562,1394.741,6.908,166060.63,71.8,90.0,86.0,,52.1,43.8,,92.1,48.2,81.7,89.4,75.0,60.0
Norway,2015,Total,4.296,2.48,2641.03,6.239,166060.63,71.8,90.0,86.0,,52.1,43.8,,92.1,48.2,81.7,89.4,75.0,60.0
Norway,2016,Female,3.912,1.992,1250.72,6.164,167541.77,70.8,90.0,86.0,,53.2,41.8,,89.6,48.5,76.2,87.8,75.0,60.0
Norway,2016,Male,5.362,2.005,1387.431,6.691,167541.77,70.8,90.0,86.0,,53.2,41.8,,89.6,48.5,76.2,87.8,75.0,60.0
Norway,2016,Total,4.68,1.998,2638.152,6.434,167541.77,70.8,90.0,86.0,,53.2,41.8,,89.6,48.5,76.2,87.8,75.0,60.0
Norway,2017,Female,3.696,1.78,1252.073,5.662,171296.01,74.0,86.7,88.3,83.3,55.6,38.5,98.4,89.5,48.8,75.8,87.7,75.0,60.0
Norway,2017,Male,4.582,2.128,1391.798,6.135,171296.01,74.0,86.7,88.3,83.3,55.6,38.5,98.4,89.5,48.8,75.8,87.7,75.0,60.0
Norway,2017,Total,4.164,1.964,2643.871,5.905,171296.01,74.0,86.7,88.3,83.3,55.6,38.5,98.4,89.5,48.8,75.8,87.7,75.0,60.0
Norway,2018,Female,3.538,2.234,1265.209,4.936,170456.83,74.3,86.4,93.6,86.0,56.4,29.2,97.8,90.4,54.6,73.9,87.9,75.0,60.0
Norway,2018,Male,4.034,2.035,1420.637,6.16,170456.83,74.3,86.4,93.6,86.0,56.4,29.2,97.8,90.4,54.6,73.9,87.9,75.0,60.0
Norway,2018,Total,3.801,2.128,2685.845,5.566,170456.83,74.3,86.4,93.6,86.0,56.4,29.2,97.8,90.4,54.6,73.9,87.9,75.0,60.0
Norway,2019,Female,3.392,2.473,1279.237,5.187,169809.0,73.0,86.1,92.3,81.2,57.4,25.3,97.3,89.4,53.7,75.4,83.2,75.0,60.0
Norway,2019,Male,3.943,1.901,1436.288,5.686,169809.0,73.0,86.1,92.3,81.2,57.4,25.3,97.3,89.4,53.7,75.4,83.2,75.0,60.0
Norway,2019,Total,3.684,2.166,2715.524,5.443,169809.0,73.0,86.1,92.3,81.2,57.4,25.3,97.3,89.4,53.7,75.4,83.2,75.0,60.0
Norway,2020,Female,4.133,2.096,1271.888,5.142,167818.76,73.4,84.3,95.6,82.8,57.7,25.6,97.3,86.1,57.4,74.8,83.8,75.0,60.0
Norway,2020,Male,4.681,1.86,1430.13,7.105,167818.76,73.4,84.3,95.6,82.8,57.7,25.6,97.3,86.1,57.4,74.8,83.8,75.0,60.0
Norway,2020,Total,4.424,1.969,2702.018,6.152,167818.76,73.4,84.3,95.6,82.8,57.7,25.6,97.3,86.1,57.4,74.8,83.8,75.0,60.0
Norway,2021,Female,4.119,2.0,1328.272,5.95,171551.1,73.4,82.4,95.8,86.3,57.1,25.3,96.6,85.5,57.8,75.4,84.0,75.0,60.0
Norway,2021,Male,4.573,1.735,1478.821,7.398,171551.1,73.4,82.4,95.8,86.3,57.1,25.3,96.6,85.5,57.8,75.4,84.0,75.0,60.0
Norway,2021,Total,4.359,1.854,2807.094,6.692,171551.1,73.4,82.4,95.8,86.3,57.1,25.3,96.6,85.5,57.8,75.4,84.0,75.0,60.0
Norway,2022,Female,3.067,1.85,1350.05,5.556,172011.91,76.9,99.6,96.0,97.3,56.4,19.5,96.6,91.4,68.8,76.9,85.4,75.0,60.0
Norway,2022,Male,3.376,1.604,1512.823,6.862,172011.91,76.9,99.6,96.0,97.3,56.4,19.5,96.6,91.4,68.8,76.9,85.4,75.0,60.0
Norway,2022,Total,3.231,1.715,2862.873,6.225,172011.91,76.9,99.6,96.0,97.3,56.4,19.5,96.6,91.4,68.8,76.9,85.4,75.0,60.0
Norway,2023,Female,3.455,1.376,1364.493,5.507,172330.35,76.9,98.9,97.2,96.2,57.4,18.7,96.2,95.2,69.2,74.4,84.6,75.0,60.0
Norway,2023,Male,3.681,1.113,1527.175,5.918,172330.35,76.9,98.9,97.2,96.2,57.4,18.7,96.2,95.2,69.2,74.4,84.6,75.0,60.0
Norway,2023,Total,3.574,1.233,2891.668,5.717,172330.35,76.9,98.9,97.2,96.2,57.4,18.7,96.2,95.2,69.2,74.4,84.6,75.0,60.0
Poland,2015,Female,7.644,15.854,7216.827,11.609,71203.05,68.6,60.0,60.0,,82.1,47.1,,67.3,60.4,81.3,88.0,70.0,70.0
Poland,2015,Male,7.335,11.523,8866.402,12.059,71203.05,68.6,60.0,60.0,,82.1,47.1,,67.3,60.4,81.3,88.0,70.0,70.0
Poland,2015,Total,7.475,13.527,16083.23,11.841,71203.05,68.6,60.0,60.0,,82.1,47.1,,67.3,60.4,81.3,88.0,70.0,70.0
Poland,2016,Female,6.175,15.572,7263.66,12.103,72049.62,69.3,65.0,61.0,,75.5,46.5,,68.7,58.0,85.2,88.0,75.0,70.0
Poland,2016,Male,6.114,10.713,8932.417,11.012,72049.62,69.3,65.0,61.0,,75.5,46.5,,68.7,58.0,85.2,88.0,75.0,70.0
Poland,2016,Total,6.141,12.988,16196.077,11.544,72049.62,69.3,65.0,61.0,,75.5,46.5,,68.7,58.0,85.2,88.0,75.0,70.0
Poland,2017,Female,4.861,13.537,7357.046,11.793,74465.58,68.3,60.8,55.5,58.0,76.0,46.9,76.1,67.8,61.5,84.7,87.0,75.0,70.0
Poland,2017,Male,4.872,8.535,9065.17,9.438,74465.58,68.3,60.8,55.5,58.0,76.0,46.9,76.1,67.8,61.5,84.7,87.0,75.0,70.0
Poland,2017,Total,4.867,10.882,16422.216,10.585,74465.58,68.3,60.8,55.5,58.0,76.0,46.9,76.1,67.8,61.5,84.7,87.0,75.0,70.0
Poland,2018,Female,3.821,13.496,7406.934,11.475,78187.01,68.5,61.8,50.9,56.6,75.9,47.8,81.5,67.2,63.9,85.0,86.9,75.0,70.0
Poland,2018,Male,3.846,8.932,9077.092,8.55,78187.01,68.5,61.8,50.9,56.6,75.9,47.8,81.5,67.2,63.9,85.0,86.9,75.0,70.0
Poland,2018,Total,3.835,11.092,16484.025,9.974,78187.01,68.5,61.8,50.9,56.6,75.9,47.8,81.5,67.2,63.9,85.0,86.9,75.0,70.0
Poland,2019,Female,3.57,12.076,7550.777,10.835,81424.55,67.8,62.3,49.8,44.0,74.9,48.8,86.4,65.4,63.9,82.1,86.0,80.0,70.0
Poland,2019,Male,3.02,6.561,9371.047,8.376,81424.55,67.8,62.3,49.8,44.0,74.9,48.8,86.4,65.4,63.9,82.1,86.0,80.0,70.0
Poland,2019,Total,3.267,9.213,16921.824,9.573,81424.55,67.8,62.3,49.8,44.0,74.9,48.8,86.4,65.4,63.9,82.1,86.0,80.0,70.0
Poland,2020,Female,3.276,12.387,7552.902,11.039,79971.08,69.1,63.1,64.6,42.8,74.7,48.8,92.2,62.6,62.0,82.0,86.4,80.0,70.0
Poland,2020,Male,3.057,6.681,9394.857,9.283,79971.08,69.1,63.1,64.6,42.8,74.7,48.8,92.2,62.6,62.0,82.0,86.4,80.0,70.0
Poland,2020,Total,3.155,9.373,16947.759,10.136,79971.08,69.1,63.1,64.6,42.8,74.7,48.8,92.2,62.6,62.0,82.0,86.4,80.0,70.0
Poland,2021,Female,3.282,12.682,7763.675,13.387,84192.83,69.7,63.3,65.0,48.9,73.9,48.1,94.6,61.6,66.1,80.8,84.0,80.0,70.0
Poland,2021,Male,3.256,8.713,9397.524,11.555,84192.83,69.7,63.3,65.0,48.9,73.9,48.1,94.6,61.6,66.1,80.8,84.0,80.0,70.0
Poland,2021,Total,3.268,10.569,17161.199,12.445,84192.83,69.7,63.3,65.0,48.9,73.9,48.1,94.6,61.6,66.1,80.8,84.0,80.0,70.0
Poland,2022,Female,2.851,12.108,7858.376,11.235,87213.14,68.7,72.3,60.6,54.7,73.6,41.9,78.3,78.7,55.7,79.1,79.2,80.0,70.0
Poland,2022,Male,2.778,7.768,9392.513,9.805,87213.14,68.7,72.3,60.6,54.7,73.6,41.9,78.3,78.7,55.7,79.1,79.2,80.0,70.0
Poland,2022,Total,2.811,9.778,17250.889,10.5,87213.14,68.7,72.3,60.6,54.7,73.6,41.9,78.3,78.7,55.7,79.1,79.2,80.0,70.0
Poland,2023,Female,2.788,9.198,7945.022,10.364,85743.7,67.7,72.7,52.7,60.2,73.2,40.0,78.1,74.8,55.4,76.7,78.6,80.0,70.0
Poland,2023,Male,2.704,6.295,9361.739,10.115,85743.7,67.7,72.7,52.7,60.2,73.2,40.0,78.1,74.8,55.4,76.7,78.6,80.0,70.0
Poland,2023,Total,2.743,7.672,17306.761,10.236,85743.7,67.7,72.7,52.7,60.2,73.2,40.0,78.1,74.8,55.4,76.7,78.6,80.0,70.0
Portugal,2015,Female,12.669,7.194,2215.51,12.014,81594.29,65.3,70.0,62.0,,61.1,28.8,,87.5,42.9,82.8,88.0,70.0,60.0
Portugal,2015,Male,12.153,6.714,2340.267,10.334,81594.29,65.3,70.0,62.0,,61.1,28.8,,87.5,42.9,82.8,88.0,70.0,60.0
Portugal,2015,Total,12.405,6.953,4555.777,11.161,81594.29,65.3,70.0,62.0,,61.1,28.8,,87.5,42.9,82.8,88.0,70.0,60.0
Portugal,2016,Female,11.122,6.958,2246.165,10.226,82166.46,65.1,70.0,63.0,,60.5,24.8,,85.3,43.5,85.7,88.0,70.0,60.0
Portugal,2016,Male,10.996,5.418,2371.951,10.678,82166.46,65.1,70.0,63.0,,60.5,24.8,,85.3,43.5,85.7,88.0,70.0,60.0
Portugal,2016,Total,11.058,6.186,4618.116,10.456,82166.46,65.1,70.0,63.0,,60.5,24.8,,85.3,43.5,85.7,88.0,70.0,60.0
Portugal,2017,Female,9.363,6.859,2314.824,9.539,82303.66,62.6,73.3,59.0,68.9,59.8,25.1,32.1,86.4,43.4,85.9,87.0,70.0,60.0
Portugal,2017,Male,8.416,6.682,2456.64,9.12,82303.66,62.6,73.3,59.0,68.9,59.8,25.1,32.1,86.4,43.4,85.9,87.0,70.0,60.0
Portugal,2017,Total,8.878,6.77,4771.464,9.325,82303.66,62.6,73.3,59.0,68.9,59.8,25.1,32.1,86.4,43.4,85.9,87.0,70.0,60.0
Portugal,2018,Female,7.381,5.828,2383.087,8.27,82631.99,63.4,69.2,56.8,70.1,59.8,29.8,46.0,83.2,44.1,85.3,86.9,70.0,60.0
Portugal,2018,Male,6.568,4.688,2501.68,8.367,82631.99,63.4,69.2,56.8,70.1,59.8,29.8,46.0,83.2,44.1,85.3,86.9,70.0,60.0
Portugal,2018,Total,6.966,5.252,4884.766,8.32,82631.99,63.4,69.2,56.8,70.1,59.8,29.8,46.0,83.2,44.1,85.3,86.9,70.0,60.0
Portugal,2019,Female,7.063,5.352,2406.587,8.551,83954.54,65.3,71.5,59.5,64.3,59.9,35.6,69.8,79.7,44.3,83.0,86.0,70.0,60.0
Portugal,2019,Male,5.803,4.647,2527.255,7.405,83954.54,65.3,71.5,59.5,64.3,59.9,35.6,69.8,79.7,44.3,83.0,86.0,70.0,60.0
Portugal,2019,Total,6.422,4.996,4933.842,7.966,83954.54,65.3,71.5,59.5,64.3,59.9,35.6,69.8,79.7,44.3,83.0,86.0,70.0,60.0
Portugal,2020,Female,7.08,4.628,2354.083,8.724,78803.18,67.0,75.4,68.9,65.6,59.6,39.8,74.4,76.5,44.1,83.0,86.4,70.0,60.0
Portugal,2020,Male,6.629,4.892,2466.322,9.508,78803.18,67.0,75.4,68.9,65.6,59.6,39.8,74.4,76.5,44.1,83.0,86.4,70.0,60.0
Portugal,2020,Total,6.85,4.761,4820.404,9.125,78803.18,67.0,75.4,68.9,65.6,59.6,39.8,74.4,76.5,44.1,83.0,86.4,70.0,60.0
Portugal,2021,Female,6.992,6.653,2349.441,7.537,83150.86,67.5,74.1,68.2,68.5,60.0,42.4,78.2,75.9,44.1,85.0,84.0,70.0,60.0
Portugal,2021,Male,6.441,7.287,2433.426,8.556,83150.86,67.5,74.1,68.2,68.5,60.0,42.4,78.2,75.9,44.1,85.0,84.0,70.0,60.0
Portugal,2021,Total,6.712,6.972,4782.868,8.057,83150.86,67.5,74.1,68.2,68.5,60.0,42.4,78.2,75.9,44.1,85.0,84.0,70.0,60.0
Portugal,2022,Female,6.564,4.488,2421.112,7.88,86721.74,70.8,89.9,67.8,92.1,60.4,39.5,72.8,76.2,55.5,86.8,79.2,70.0,60.0
Portugal,2022,Male,5.724,4.681,2518.83,7.672,86721.74,70.8,89.9,67.8,92.1,60.4,39.5,72.8,76.2,55.5,86.8,79.2,70.0,60.0
Portugal,2022,Total,6.138,4.585,4939.942,7.774,86721.74,70.8,89.9,67.8,92.1,60.4,39.5,72.8,76.2,55.5,86.8,79.2,70.0,60.0
Portugal,2023,Female,6.862,4.725,2485.504,8.176,87950.32,69.5,89.9,90.7,67.0,60.5,34.7,67.0,76.2,55.1,84.8,78.6,70.0,60.0
Portugal,2023,Male,6.143,4.324,2565.688,8.872,87950.32,69.5,89.9,90.7,67.0,60.5,34.7,67.0,76.2,55.1,84.8,78.6,70.0,60.0
Portugal,2023,Total,6.498,4.526,5051.191,8.531,87950.32,69.5,89.9,90.7,67.0,60.5,34.7,67.0,76.2,55.1,84.8,78.6,70.0,60.0
Republic of Moldova,2015,Female,1.328,60.034,843.952,12.787,17879.45,,,,,,,,,,,,,
Republic of Moldova,2015,Male,2.275,61.169,765.38,18.488,17879.45,,,,,,,,,,,,,
Republic of Moldova,2015,Total,1.781,60.574,1609.332,15.768,17879.45,,,,,,,,,,,,,
Republic of Moldova,2016,Female,0.969,61.35,837.012,12.49,19156.97,,,,,,,,,,,,,
Republic of Moldova,2016,Male,2.273,60.795,754.331,19.674,19156.97,,,,,,,,,,,,,
Republic of Moldova,2016,Total,1.591,61.087,1591.343,16.272,19156.97,,,,,,,,,,,,,
Republic of Moldova,2017,Female,1.335,60.2,799.061,15.31,20816.51,,,,,,,,,,,,,
Republic of Moldova,2017,Male,1.937,59.622,725.059,18.356,20816.51,,,,,,,,,,,,,
Republic of Moldova,2017,Total,1.622,59.925,1524.12,16.922,20816.51,,,,,,,,,,,,,
Republic of Moldova,2018,Female,1.071,56.987,779.263,13.913,22364.09,,,,,,,,,,,,,
Republic of Moldova,2018,Male,1.429,55.557,690.987,21.387,22364.09,,,,,,,,,,,,,
Republic of Moldova,2018,Total,1.239,56.315,1470.251,17.83,22364.09,,,,,,,,,,,,,
Republic of Moldova,2019,Female,1.174,55.458,785.634,15.992,22836.6,,,,,,,,,,,,,
Republic of Moldova,2019,Male,1.867,53.725,699.814,18.884,22836.6,,,,,,,,,,,,,
Republic of Moldova,2019,Total,1.502,54.641,1485.447,17.479,22836.6,,,,,,,,,,,,,
Republic of Moldova,2020,Female,0.948,56.604,770.27,14.506,21133.17,,,,,,,,,,,,,
Republic of Moldova,2020,Male,1.483,56.136,710.421,16.603,21133.17,,,,,,,,,,,,,
Republic of Moldova,2020,Total,1.206,56.38,1480.691,15.592,21133.17,,,,,,,,,,,,,
Republic of Moldova,2021,Female,0.496,58.091,793.621,13.288,23434.46,,,,,,,,,,,,,
Republic of Moldova,2021,Male,1.114,56.252,731.797,13.8,23434.46,,,,,,,,,,,,,
Republic of Moldova,2021,Total,0.794,57.208,1525.418,13.55,23434.46,,,,,,,,,,,,,
Republic of Moldova,2022,Female,0.693,56.535,807.32,14.772,22166.75,,,,,,,,,,,,,
Republic of Moldova,2022,Male,1.15,55.233,723.65,15.155,22166.75,,,,,,,,,,,,,
Republic of Moldova,2022,Total,0.909,55.919,1530.97,14.963,22166.75,,,,,,,,,,,,,
Republic of Moldova,2023,Female,1.227,52.808,770.603,12.092,22819.37,,,,,,,,,,,,,
Republic of Moldova,2023,Male,1.964,51.524,664.315,14.556,22819.37,,,,,,,,,,,,,
Republic of Moldova,2023,Total,1.57,52.214,1434.918,13.308,22819.37,,,,,,,,,,,,,
Romania,2015,Female,5.848,,3687.039,21.387,72543.66,66.6,40.0,43.0,,86.9,62.3,,69.8,68.6,77.3,88.0,80.0,50.0
Romania,2015,Male,7.532,,4848.348,14.983,72543.66,66.6,40.0,43.0,,86.9,62.3,,69.8,68.6,77.3,88.0,80.0,50.0
Romania,2015,Total,6.812,,8535.386,18.084,72543.66,66.6,40.0,43.0,,86.9,62.3,,69.8,68.6,77.3,88.0,80.0,50.0
Romania,2016,Female,4.981,,3642.675,20.844,74774.49,65.6,35.0,43.0,,87.5,65.6,,66.1,65.1,81.1,88.0,75.0,50.0
Romania,2016,Male,6.588,,4806.101,14.106,74774.49,65.6,35.0,43.0,,87.5,65.6,,66.1,65.1,81.1,88.0,75.0,50.0
Romania,2016,Total,5.901,,8448.775,17.382,74774.49,65.6,35.0,43.0,,87.5,65.6,,66.1,65.1,81.1,88.0,75.0,50.0
Romania,2017,Female,4.037,,3777.349,18.412,79163.6,69.7,63.9,45.9,58.5,87.4,65.3,90.9,65.9,62.5,83.6,87.0,75.0,50.0
Romania,2017,Male,5.602,,4893.205,12.061,79163.6,69.7,63.9,45.9,58.5,87.4,65.3,90.9,65.9,62.5,83.6,87.0,75.0,50.0
Romania,2017,Total,4.927,,8670.555,15.154,79163.6,69.7,63.9,45.9,58.5,87.4,65.3,90.9,65.9,62.5,83.6,87.0,75.0,50.0
Romania,2018,Female,3.485,,3747.77,17.842,83818.63,69.4,61.0,40.0,59.7,87.3,66.9,91.1,65.2,66.8,82.8,86.9,75.0,50.0
Romania,2018,Male,4.713,,4940.77,11.35,83818.63,69.4,61.0,40.0,59.7,87.3,66.9,91.1,65.2,66.8,82.8,86.9,75.0,50.0
Romania,2018,Total,4.187,,8688.539,14.517,83818.63,69.4,61.0,40.0,59.7,87.3,66.9,91.1,65.2,66.8,82.8,86.9,75.0,50.0
Romania,2019,Female,3.375,,3722.561,17.938,87040.94,68.6,66.7,39.8,51.9,89.7,69.0,89.3,63.1,64.5,82.7,86.0,70.0,50.0
Romania,2019,Male,4.311,,4957.766,11.52,87040.94,68.6,66.7,39.8,51.9,89.7,69.0,89.3,63.1,64.5,82.7,86.0,70.0,50.0
Romania,2019,Total,3.912,,8680.327,14.657,87040.94,68.6,66.7,39.8,51.9,89.7,69.0,89.3,63.1,64.5,82.7,86.0,70.0,50.0
Romania,2020,Female,4.689,,3629.422,18.105,85438.31,69.7,72.5,55.1,56.1,90.3,70.4,85.6,58.6,63.0,78.1,86.4,70.0,50.0
Romania,2020,Male,5.29,,4891.635,11.574,85438.31,69.7,72.5,55.1,56.1,90.3,70.4,85.6,58.6,63.0,78.1,86.4,70.0,50.0
Romania,2020,Total,5.035,,8521.057,14.754,85438.31,69.7,72.5,55.1,56.1,90.3,70.4,85.6,58.6,63.0,78.1,86.4,70.0,50.0
Romania,2021,Female,5.045,,3235.724,21.48,90752.74,69.5,68.8,54.6,63.1,94.3,69.2,78.9,59.7,63.6,77.7,84.0,70.0,50.0
Romania,2021,Male,5.976,,4519.759,14.736,90752.74,69.5,68.8,54.6,63.1,94.3,69.2,78.9,59.7,63.6,77.7,84.0,70.0,50.0
Romania,2021,Total,5.59,,7755.483,18.015,90752.74,69.5,68.8,54.6,63.1,94.3,69.2,78.9,59.7,63.6,77.7,84.0,70.0,50.0
Romania,2022,Female,5.045,,3313.797,20.922,94576.76,67.1,81.0,45.4,64.8,94.3,63.9,42.8,71.4,64.1,78.8,79.2,70.0,50.0
Romania,2022,Male,6.03,,4492.652,14.294,94576.76,67.1,81.0,45.4,64.8,94.3,63.9,42.8,71.4,64.1,78.8,79.2,70.0,50.0
Romania,2022,Total,5.614,,7806.448,17.518,94576.76,67.1,81.0,45.4,64.8,94.3,63.9,42.8,71.4,64.1,78.8,79.2,70.0,50.0
Romania,2023,Female,5.12,3.597,3284.277,19.606,98463.5,64.5,81.0,64.9,47.2,94.4,59.7,14.7,71.3,65.1,76.8,78.6,70.0,50.0
Romania,2023,Male,5.934,1.773,4412.169,13.623,98463.5,64.5,81.0,64.9,47.2,94.4,59.7,14.7,71.3,65.1,76.8,78.6,70.0,50.0
Romania,2023,Total,5.589,2.55,7696.446,16.541,98463.5,64.5,81.0,64.9,47.2,94.4,59.7,14.7,71.3,65.1,76.8,78.6,70.0,50.0
Russian Federation,2015,Female,5.352,17.18,34255.041,14.87,72692.16,,,,,,,,,,,,,
Russian Federation,2015,Male,5.862,20.586,36188.08,9.88,72692.16,,,,,,,,,,,,,
Russian Federation,2015,Total,5.615,18.93,70443.121,12.32,72692.16,,,,,,,,,,,,,
Russian Federation,2016,Female,5.382,17.492,34269.445,14.93,72698.29,,,,,,,,,,,,,
Russian Federation,2016,Male,5.788,21.001,36255.245,10.58,72698.29,,,,,,,,,,,,,
Russian Federation,2016,Total,5.591,19.296,70524.69,12.71,72698.29,,,,,,,,,,,,,
Russian Federation,2017,Female,5.072,16.956,34232.911,,74229.6,,,,,,,,,,,,,
Russian Federation,2017,Male,5.395,20.295,36241.811,,74229.6,,,,,,,,,,,,,
Russian Federation,2017,Total,5.238,18.673,70474.722,,74229.6,,,,,,,,,,,,,
Russian Federation,2018,Female,4.801,17.38,34358.215,,76057.93,,,,,,,,,,,,,
Russian Federation,2018,Male,4.938,20.513,36312.886,,76057.93,,,,,,,,,,,,,
Russian Federation,2018,Total,4.871,18.99,70671.101,,76057.93,,,,,,,,,,,,,
Russian Federation,2019,Female,4.356,17.665,34119.447,,78378.91,,,,,,,,,,,,,
