ref_area.label;source.label;indicator.label;sex.label;classif1.label;time;obs_value_worked_hours;obs_status.label;note_classif.label;note_indicator.label;note_source.label
Angola;LFS - Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 35-39;2019;470.753;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 40-48;2019;1186.3;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 49+;2019;1741.156;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: Not elsewhere classified;2019;102.706;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: Total;2019;5211.19;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: No hours actually worked;2019;150.583;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 1-14;2019;361.009;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 15-29;2019;877.043;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 30-34;2019;511.44;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 35-39;2019;582.17;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 40-48;2019;1151.6;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 49+;2019;1392.247;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: Not elsewhere classified;2019;185.097;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: Total;2023;1324.196;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: No hours actually worked;2023;16.415;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 1-14;2023;32.228;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 15-29;2023;116.668;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 30-34;2023;65.939;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 35-39;2023;49.873;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 40-48;2023;787.689;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 49+;2023;250.732;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: Not elsewhere classified;2023;4.652;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: Total;2023;714.135;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: No hours actually worked;2023;7.108;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 1-14;2023;11.92;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 15-29;2023;49.026;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 30-34;2023;29.292;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 35-39;2023;20.173;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 40-48;2023;424.088;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 49+;2023;170.165;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: Not elsewhere classified;2023;2.361;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: Total;2023;610.061;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: No hours actually worked;2023;9.307;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 1-14;2023;20.308;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 15-29;2023;67.641;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 30-34;2023;36.647;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 35-39;2023;29.7;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 40-48;2023;363.601;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 49+;2023;80.567;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: Not elsewhere classified;2023;2.29;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: Total;2022;1297.899;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: No hours actually worked;2022;9.68;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 1-14;2022;35.928;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 15-29;2022;129.312;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 30-34;2022;66.955;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 35-39;2022;42.103;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 40-48;2022;750.179;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: 49+;2022;260.289;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Total;Hour bands: Not elsewhere classified;2022;3.454;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: Total;2022;700.48;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: No hours actually worked;2022;4.737;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 1-14;2022;15.58;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 15-29;2022;50.07;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 30-34;2022;29.094;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 35-39;2022;17.939;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 40-48;2022;404.927;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: 49+;2022;175.458;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Male;Hour bands: Not elsewhere classified;2022;2.675;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: Total;2022;597.42;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: No hours actually worked;2022;4.943;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 1-14;2022;20.347;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 15-29;2022;79.242;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 30-34;2022;37.861;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 35-39;2022;24.164;;;;Repository: ILO-STATISTICS - Micro data processing
Albania;LFS - Labour Force Survey;Employment by sex and weekly hours actually worked (thousands);Female;Hour bands: 40-48;2022;345.252;;;;Repository: ILO-STATISTICS - Micro data processing
