ref_area.label;source.label;indicator.label;sex.label;classif1.label;time;obs_value_informal;obs_status.label;note_classif.label;note_indicator.label;note_source.label
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Broad sector): Not classified;2021;100;;;;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Total;2021;90.271;;;;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Agriculture;2021;99.835;;;;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Manufacturing;2021;87.564;;;;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Construction;2021;91.841;;;;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply";2021;67.289;;;;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services;2021;92.122;;;;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities;2021;44.69;;;;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Aggregate): Not classified;2021;100;;;;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Total;2021;84.822;;;;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Agriculture;2021;99.661;;;;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Manufacturing;2021;86.966;;;;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Construction;2021;91.903;;;;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply";2021;68.224;;;;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services;2021;86.533;;;;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities;2021;30.45;;;;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Aggregate): Not classified;2021;100;;;;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Total;2021;95.513;;;;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Agriculture;2021;99.978;;;;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Manufacturing;2021;90.162;;;;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;"Economic activity (Aggregate): Mining and quarrying; Electricity, gas and water supply";2021;51.65;Unreliable;;;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Trade, Transportation, Accommodation and Food, and Business and Administrative Services;2021;96.388;;;;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Public Administration, Community, Social and other Services and Activities;2021;65.934;;;;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Aggregate): Not classified;2021;100;;;;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Agriculture, Non-Agriculture): Total;2019;88.238;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Agriculture, Non-Agriculture): Agriculture;2019;99.469;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Agriculture, Non-Agriculture): Non-agriculture;2019;76.121;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Agriculture, Non-Agriculture): Total;2019;82.215;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Agriculture, Non-Agriculture): Agriculture;2019;99.151;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Agriculture, Non-Agriculture): Non-agriculture;2019;67.681;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Agriculture, Non-Agriculture): Total;2019;94.061;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Agriculture, Non-Agriculture): Agriculture;2019;99.717;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Female;Economic activity (Agriculture, Non-Agriculture): Non-agriculture;2019;86.437;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Broad sector): Total;2019;88.238;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Broad sector): Agriculture;2019;99.469;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Broad sector): Industry;2019;82.425;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Broad sector): Services;2019;73.355;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Total;Economic activity (Broad sector): Not classified;2019;98.576;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Broad sector): Total;2019;82.215;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Broad sector): Agriculture;2019;99.151;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Broad sector): Industry;2019;82.447;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Broad sector): Services;2019;61.768;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
Angola;LFS - Employment Survey;SDG indicator 8.3.1 - Proportion of informal employment in total employment by sex and sector (%);Male;Economic activity (Broad sector): Not classified;2019;96.905;Break in series;;Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing
